billid, x, binned score, bipartisan score, status
s1692,1,0.0,0.0,REFERRED
s1693,1,0.0,0.0,REFERRED
s1694,1,0.3,0.285714285714,REFERRED
s1695,1,0.0,0.047619047619,REFERRED
s1696,1,0.0,0.0,REFERRED
s1697,1,0.0,0.0,REFERRED
s1698,1,0.0,0.0,REFERRED
s1699,1,0.0,0.0,REFERRED
s17,1,1.0,0.958333333333,REFERRED
s170,1,0.9,0.9375,REFERRED
s1700,1,0.2,0.2,REFERRED
s1701,1,0.0,0.0,REFERRED
s1702,1,1.0,1.0,REFERRED
s1703,1,1.0,1.0,REFERRED
s1704,1,0.0,0.0,REFERRED
s1705,1,0.0,0.0,REFERRED
s1706,1,0.0,0.0,REFERRED
s1707,1,0.3,0.333333333333,REFERRED
s1708,1,0.1,0.0526315789474,REFERRED
s1709,1,0.4,0.428571428571,REFERRED
s171,1,0.3,0.25,REFERRED
s1710,1,0.3,0.333333333333,REFERRED
s1711,1,1.0,1.0,REFERRED
s1712,1,1.0,1.0,REFERRED
s1713,1,0.0,0.0,REFERRED
s1714,1,0.5,0.5,REFERRED
s1715,1,0.9,0.857142857143,REFERRED
s1716,1,0.4,0.384615384615,REFERRED
s1717,1,0.5,0.5,REFERRED
s1718,1,0.0,0.0,REFERRED
s1719,1,0.5,0.545454545455,REPORTED
s172,1,0.0,0.0,REFERRED
s1720,1,0.3,0.25,REFERRED
s1721,1,0.5,0.5,REFERRED
s1722,1,0.3,0.25,REFERRED
s1723,1,1.0,1.0,REFERRED
s1724,1,1.0,1.0,REFERRED
s1725,1,0.4,0.444444444444,REFERRED
s1726,1,1.0,1.0,REFERRED
s1727,1,0.5,0.5,REFERRED
s1728,1,0.5,0.466666666667,REPORTED
s1729,1,0.0,0.0,REFERRED
s173,1,0.0,0.0,REFERRED
s1730,1,1.0,1.0,REFERRED
s1731,1,1.0,1.0,REFERRED
s1732,1,1.0,1.0,REFERRED
s1733,1,0.4,0.368421052632,REFERRED
s1734,1,0.0,0.0,REFERRED
s1735,1,1.0,1.0,REFERRED
s1736,1,0.6,0.6,REFERRED
s1737,1,0.0,0.0,REPORTED
s1738,1,0.6,0.571428571429,REFERRED
s1739,1,0.6,0.6,REFERRED
s174,1,0.0,0.0,REFERRED
s1740,1,0.3,0.285714285714,REFERRED
s1741,1,0.0,0.0,REFERRED
s1742,1,0.0,0.0,REFERRED
s1743,1,1.0,1.0,REFERRED
s1744,1,0.4,0.375,REPORTED
s1745,1,0.0,0.0,REFERRED
s1746,1,0.0,0.0,REFERRED
s1747,1,0.0,0.0,REFERRED
s1748,1,0.0,0.0,REFERRED
s1749,1,0.5,0.5,REFERRED
s175,1,1.0,1.0,REFERRED
s1750,1,1.0,1.0,REFERRED
s1751,1,1.0,1.0,REFERRED
s1752,1,0.0,0.0,REPORTED
s1753,1,0.4,0.363636363636,REFERRED
s1754,1,0.0,0.0,REFERRED
s1755,1,1.0,1.0,REFERRED
s1756,1,0.9,0.909090909091,REFERRED
s1757,1,0.0,0.0,REFERRED
s1758,1,0.3,0.333333333333,REFERRED
s1759,1,0.0,0.0,REFERRED
s176,1,1.0,1.0,REFERRED
s1760,1,0.0,0.0,REFERRED
s1761,1,0.0,0.0,REFERRED
s1762,1,0.0,0.0,REFERRED
s1763,1,0.0,0.0,REFERRED
s1764,1,0.8,0.777777777778,REFERRED
s1765,1,1.0,1.0,REFERRED
s1766,1,0.5,0.5,REFERRED
s1767,1,0.0,0.0,REFERRED
s1768,1,0.0,0.0,REFERRED
s1769,1,0.5,0.5,REFERRED
s177,1,1.0,0.97619047619,REPORTED
s1770,1,0.5,0.5,REFERRED
s1771,1,0.0,0.0,REPORTED
s1772,1,0.2,0.166666666667,REFERRED
s1773,1,0.0,0.0,REFERRED
s1774,1,0.0,0.0,REPORTED
s1775,1,0.7,0.666666666667,REPORTED
s1776,1,0.5,0.5,REFERRED
s1777,1,0.5,0.5,REFERRED
s1778,1,0.7,0.666666666667,REFERRED
s1779,1,0.5,0.5,REFERRED
s178,1,0.3,0.333333333333,REFERRED
s1780,1,0.5,0.5,REFERRED
s1781,1,1.0,1.0,REFERRED
s1782,1,0.0,0.0,REFERRED
s1783,1,1.0,1.0,REFERRED
s1784,1,0.0,0.0,REFERRED
s1785,1,1.0,1.0,REFERRED
s1786,1,0.5,0.5,REFERRED
s1787,1,0.0,0.0,REFERRED
s1788,1,0.7,0.666666666667,REFERRED
s1789,1,0.0,0.0,REFERRED
s179,1,0.5,0.5,REFERRED
s1790,1,0.0,0.0,REFERRED
s1791,1,0.0,0.0,REFERRED
s1792,1,0.8,0.75,REFERRED
s1793,1,0.0,0.0,REPORTED
s1794,1,0.0,0.0,REFERRED
s1795,1,0.0,0.0,REFERRED
s1796,1,0.0,0.0,REFERRED
s1797,1,0.0,0.0,REPORTED
s1798,1,0.3,0.294117647059,REFERRED
s1799,1,0.4,0.4,ENACTED:SIGNED
s18,1,1.0,1.0,REFERRED
s180,1,1.0,1.0,REFERRED
s1800,1,0.5,0.5,REPORTED
s1801,1,0.0,0.0,REFERRED
s1802,1,0.5,0.466666666667,REFERRED
s1803,1,0.0,0.0,REFERRED
s1804,1,0.0,0.0,REPORTED
s1805,1,0.0,0.0,REFERRED
s1806,1,0.5,0.5,REFERRED
s1807,1,0.7,0.7,REFERRED
s1808,1,1.0,1.0,REFERRED
s1809,1,0.3,0.333333333333,REFERRED
s181,1,0.5,0.5,REFERRED
s1810,1,0.0,0.0,REFERRED
s1811,1,0.1,0.125,REFERRED
s1812,1,1.0,1.0,REFERRED
s1813,1,0.0,0.0,REFERRED
s1814,1,0.0,0.0,REFERRED
s1815,1,0.0,0.0,REFERRED
s1816,1,0.3,0.333333333333,REFERRED
s1817,1,0.0,0.0,REFERRED
s1818,1,0.5,0.5,REPORTED
s1819,1,0.0,0.0,REFERRED
s182,1,0.5,0.5,REFERRED
s1820,1,0.8,0.8,REPORTED
s1821,1,0.3,0.25,PASS_OVER:SENATE
s1822,1,0.0,0.0,REFERRED
s1823,1,0.3,0.333333333333,REFERRED
s1824,1,1.0,1.0,REPORTED
s1825,1,0.3,0.333333333333,REFERRED
s1826,1,0.5,0.545454545455,REFERRED
s1827,1,0.5,0.475609756098,PASS_OVER:SENATE
s1828,1,0.8,0.75,REFERRED
s1829,1,0.0,0.0,REFERRED
s183,1,0.6,0.620689655172,REFERRED
s1830,1,0.0,0.0,REFERRED
s1831,1,0.0,0.0,REFERRED
s1832,1,0.0,0.0,REFERRED
s1833,1,1.0,1.0,REFERRED
s1834,1,1.0,1.0,REFERRED
s1835,1,0.3,0.333333333333,REFERRED
s1836,1,1.0,1.0,REFERRED
s1837,1,0.0,0.0,REFERRED
s1838,1,0.3,0.25,REFERRED
s1839,1,0.4,0.428571428571,REFERRED
s184,1,1.0,1.0,REFERRED
s1840,1,0.5,0.5,REFERRED
s1841,1,1.0,1.0,REFERRED
s1842,1,0.7,0.71875,REFERRED
s1843,1,0.7,0.666666666667,REFERRED
s1844,1,0.0,0.0,REFERRED
s1845,1,0.0,0.0344827586207,PROV_KILL:CLOTUREFAILED
s1846,1,0.3,0.290322580645,REPORTED
s1847,1,0.5,0.5,PASS_OVER:SENATE
s1848,1,1.0,1.0,REFERRED
s1849,1,1.0,1.0,REFERRED
s185,1,1.0,1.0,REFERRED
s1850,1,0.3,0.333333333333,REFERRED
s1851,1,1.0,1.0,REFERRED
s1852,1,1.0,1.0,REFERRED
s1853,1,0.9,0.857142857143,REFERRED
s1854,1,1.0,1.0,REFERRED
s1855,1,0.5,0.5,REFERRED
s1856,1,0.0,0.0,REFERRED
s1857,1,0.0,0.0,REPORTED
s1858,1,0.0,0.0,REFERRED
s1859,1,0.0,0.0,REPORTED
s186,1,0.5,0.486111111111,REFERRED
s1860,1,1.0,1.0,REFERRED
s1861,1,1.0,1.0,REFERRED
s1862,1,0.5,0.525641025641,REFERRED
s1863,1,0.0,0.0,REFERRED
s1864,1,0.0,0.0,REFERRED
s1865,1,0.0,0.0,REPORTED
s1866,1,0.0,0.0,REFERRED
s1867,1,0.0,0.0,REFERRED
s1868,1,0.5,0.5,REFERRED
s1869,1,1.0,1.0,REFERRED
s187,1,0.0,0.0,REFERRED
s1870,1,0.0,0.0,REPORTED
s1871,1,0.0,0.0,REPORTED
s1872,1,0.0,0.0,REFERRED
s1873,1,0.0,0.0,REFERRED
s1874,1,0.0,0.0,REFERRED
s1875,1,0.1,0.105263157895,REFERRED
s1876,1,0.3,0.333333333333,REFERRED
s1877,1,0.3,0.333333333333,REFERRED
s1878,1,0.4,0.444444444444,REFERRED
s1879,1,0.5,0.5,REFERRED
s188,1,1.0,1.0,REFERRED
s1880,1,0.3,0.285714285714,REFERRED
s1881,1,0.7,0.7,REPORTED
s1882,1,0.0,0.0,REFERRED
s1883,1,0.5,0.5,REFERRED
s1884,1,0.0,0.0,REFERRED
s1885,1,0.6,0.6,REFERRED
s1886,1,0.0,0.0,REFERRED
s1887,1,0.0,0.0,REFERRED
s1888,1,0.0,0.0,REFERRED
s1889,1,0.5,0.5,REFERRED
s189,1,0.2,0.166666666667,REFERRED
s1890,1,1.0,1.0,REFERRED
s1891,1,1.0,1.0,REFERRED
s1892,1,0.5,0.5,REFERRED
s1893,1,0.7,0.666666666667,REPORTED
s1894,1,1.0,1.0,REFERRED
s1895,1,1.0,1.0,REFERRED
s1896,1,0.0,0.0,REFERRED
s1897,1,0.0,0.0,REFERRED
s1898,1,0.3,0.25,REPORTED
s1899,1,0.3,0.25,REFERRED
s19,1,1.0,1.0,REFERRED
s190,1,1.0,1.0,REFERRED
s1900,1,0.5,0.5,REFERRED
s1901,1,0.5,0.5,ENACTED:SIGNED
s1902,1,1.0,1.0,REFERRED
s1903,1,0.0,0.0,REFERRED
s1904,1,1.0,1.0,REFERRED
s1905,1,0.8,0.75,REFERRED
s1906,1,0.3,0.333333333333,REFERRED
s1907,1,1.0,1.0,REFERRED
s1908,1,1.0,0.961538461538,REFERRED
s1909,1,1.0,1.0,REFERRED
s191,1,1.0,1.0,REFERRED
s1910,1,1.0,1.0,REFERRED
s1911,1,1.0,1.0,REFERRED
s1912,1,0.5,0.5,REFERRED
s1913,1,0.3,0.333333333333,REFERRED
s1914,1,0.3,0.333333333333,REFERRED
s1915,1,1.0,1.0,REFERRED
s1916,1,1.0,1.0,REFERRED
s1917,1,0.8,0.75,PASS_OVER:SENATE
s1918,1,0.0,0.0,REFERRED
s1919,1,0.3,0.333333333333,REFERRED
s192,1,0.9,0.875,REFERRED
s1920,1,0.5,0.5,REFERRED
s1921,1,1.0,1.0,REFERRED
s1922,1,1.0,1.0,REFERRED
s1923,1,0.6,0.636363636364,REFERRED
s1924,1,1.0,1.0,REFERRED
s1925,1,0.5,0.52,REPORTED
s1926,1,0.3,0.275862068966,PASS_OVER:SENATE
s1927,1,0.5,0.5,REFERRED
s1928,1,1.0,1.0,REFERRED
s1929,1,0.0,0.0,REFERRED
s193,1,0.5,0.5,REFERRED
s1930,1,1.0,1.0,REFERRED
s1931,1,1.0,1.0,REPORTED
s1932,1,0.5,0.5,REFERRED
s1933,1,0.4,0.363636363636,REPORTED
s1934,1,1.0,1.0,PASS_OVER:SENATE
s1935,1,1.0,1.0,REFERRED
s1936,1,0.7,0.666666666667,REFERRED
s1937,1,0.0,0.0,REPORTED
s1938,1,0.2,0.222222222222,REFERRED
s1939,1,0.3,0.333333333333,REFERRED
s194,1,0.0,0.0,REFERRED
s1940,1,0.0,0.0,REFERRED
s1941,1,0.8,0.75,REFERRED
s1942,1,0.3,0.333333333333,REFERRED
s1943,1,0.0,0.0,REFERRED
s1944,1,0.0,0.0,REFERRED
s1945,1,0.0,0.0,REFERRED
s1946,1,0.0,0.0,REPORTED
s1947,1,0.5,0.5,REPORTED
s1948,1,0.1,0.1,REPORTED
s1949,1,0.0,0.0,REFERRED
s195,1,0.0,0.0,REFERRED
s1950,1,0.0,0.0,REPORTED
s1951,1,0.0,0.0,REFERRED
s1952,1,0.0,0.0,REFERRED
s1953,1,0.3,0.333333333333,REFERRED
s1954,1,0.7,0.666666666667,PASS_OVER:SENATE
s1955,1,1.0,1.0,REFERRED
s1956,1,0.0,0.0,REFERRED
s1957,1,0.5,0.466666666667,REFERRED
s1958,1,0.0,0.0,REFERRED
s1959,1,0.0,0.0,REFERRED
s196,1,0.0,0.0,REFERRED
s1960,1,0.3,0.333333333333,REFERRED
s1961,1,0.0,0.0,REPORTED
s1962,1,0.5,0.5,REFERRED
s1963,1,0.0,0.0,REPORTED
s1964,1,0.3,0.25,REFERRED
s1965,1,0.0,0.0,REPORTED
s1966,1,1.0,1.0,REFERRED
s1967,1,1.0,1.0,REFERRED
s1968,1,1.0,1.0,REFERRED
s1969,1,0.0,0.0,REFERRED
s197,1,0.0,0.0,REFERRED
s1970,1,0.3,0.333333333333,REFERRED
s1971,1,0.2,0.166666666667,REFERRED
s1972,1,0.0,0.0,REFERRED
s1973,1,0.5,0.5,REFERRED
s1974,1,1.0,1.0,REFERRED
s1975,1,0.3,0.333333333333,REFERRED
s1976,1,0.0,0.0,REFERRED
s1977,1,1.0,1.0,REPORTED
s1978,1,0.0,0.0,REFERRED
s1979,1,0.0,0.0,REFERRED
s198,1,1.0,1.0,REFERRED
s1980,1,0.0,0.0,REFERRED
s1981,1,0.0,0.0,REFERRED
s1982,1,0.0,0.0,REPORTED
s1983,1,1.0,1.0,REFERRED
s1984,1,1.0,1.0,REFERRED
s1985,1,1.0,1.0,REFERRED
s1986,1,0.5,0.5,REFERRED
s1987,1,0.0,0.0,REFERRED
s1988,1,1.0,1.0,REFERRED
s1989,1,1.0,1.0,REFERRED
s199,1,0.0,0.0,REFERRED
s1990,1,1.0,1.0,REFERRED
s1991,1,0.5,0.5,REFERRED
s1992,1,0.2,0.166666666667,REFERRED
s1993,1,0.5,0.5,REFERRED
s1994,1,0.0,0.0,REFERRED
s1995,1,0.0,0.0,REFERRED
s1996,1,0.5,0.5,REPORTED
s1997,1,0.0,0.0,REFERRED
s1998,1,0.2,0.166666666667,REFERRED
s1999,1,0.3,0.285714285714,REFERRED
s2,1,0.0,0.0,REFERRED
s20,1,1.0,0.95652173913,REFERRED
s200,1,0.2,0.2,REFERRED
s2000,1,0.8,0.8,REFERRED
s2001,1,0.0,0.0,REFERRED
s2002,1,0.5,0.5,REFERRED
s2003,1,0.3,0.333333333333,REFERRED
s2004,1,0.0,0.0,REFERRED
s2005,1,0.5,0.5,REFERRED
s2006,1,0.5,0.5,REFERRED
s2007,1,0.7,0.666666666667,REFERRED
s2008,1,0.6,0.571428571429,REFERRED
s2009,1,0.3,0.333333333333,REFERRED
s201,1,1.0,1.0,REPORTED
s2010,1,1.0,1.0,REPORTED
s2011,1,1.0,0.975609756098,REFERRED
s2012,1,0.5,0.5,REFERRED
s2013,1,0.8,0.796296296296,REFERRED
s2014,1,0.0,0.0,REFERRED
s2015,1,1.0,1.0,REFERRED
s2016,1,0.0,0.0,REFERRED
s2017,1,0.0,0.0,REFERRED
s2018,1,0.7,0.666666666667,REFERRED
s2019,1,0.0,0.0,REPORTED
s202,1,1.0,1.0,REFERRED
s2020,1,0.0,0.0,REFERRED
s2021,1,0.2,0.2,REFERRED
s2022,1,0.0,0.0,REPORTED
s2023,1,0.0,0.0,REFERRED
s2024,1,1.0,1.0,REPORTED
s2025,1,0.0,0.0,REFERRED
s2026,1,0.8,0.8,REFERRED
s2027,1,1.0,1.0,REFERRED
s2028,1,0.5,0.5,REPORTED
s2029,1,0.5,0.5,REFERRED
s203,1,0.6,0.64,REFERRED
s2030,1,0.3,0.333333333333,REPORTED
s2031,1,0.5,0.5,REFERRED
s2032,1,0.0,0.0,REFERRED
s2033,1,0.0,0.0,REFERRED
s2034,1,0.0,0.0,REFERRED
s2035,1,0.0,0.0,REFERRED
s2036,1,0.2,0.166666666667,REFERRED
s2037,1,0.5,0.5,REFERRED
s2038,1,1.0,1.0,REFERRED
s2039,1,1.0,1.0,REFERRED
s204,1,1.0,1.0,REPORTED
s2040,1,1.0,1.0,PASS_OVER:SENATE
s2041,1,1.0,1.0,REPORTED
s2042,1,0.3,0.333333333333,REPORTED
s2043,1,1.0,1.0,REFERRED
s2044,1,1.0,1.0,REFERRED
s2045,1,0.0,0.0,REFERRED
s2046,1,0.0,0.0,REFERRED
s2047,1,0.0,0.0,REFERRED
s2048,1,0.6,0.6,REFERRED
s2049,1,0.0,0.0,REFERRED
s205,1,1.0,1.0,REFERRED
s2050,1,1.0,1.0,REFERRED
s2051,1,0.5,0.5,REFERRED
s2052,1,0.3,0.25,REFERRED
s2053,1,0.4,0.428571428571,REFERRED
s2054,1,0.0,0.0,REFERRED
s2055,1,0.6,0.6,REPORTED
s2056,1,0.0,0.0,PASS_OVER:SENATE
s2057,1,0.0,0.0,PASS_OVER:SENATE
s2058,1,0.0,0.0,REFERRED
s2059,1,0.0,0.0,REFERRED
s206,1,0.5,0.5,REFERRED
s2060,1,0.5,0.5,REFERRED
s2061,1,0.0,0.0,PASS_OVER:SENATE
s2062,1,1.0,1.0,REPORTED
s2063,1,0.0,0.0,REFERRED
s2064,1,1.0,1.0,REFERRED
s2065,1,0.5,0.5,REFERRED
s2066,1,1.0,1.0,REPORTED
s2067,1,1.0,1.0,REPORTED
s2068,1,0.0,0.0,REFERRED
s2069,1,0.0,0.0,REFERRED
s207,1,1.0,1.0,REFERRED
s2070,1,0.0,0.0,REFERRED
s2071,1,0.0,0.0,REFERRED
s2072,1,1.0,1.0,REFERRED
s2073,1,1.0,1.0,REFERRED
s2074,1,0.5,0.5,REFERRED
s2075,1,0.4,0.4,REFERRED
s2076,1,0.8,0.75,PASS_OVER:SENATE
s2077,1,0.0,0.0,REPORTED
s2078,1,0.6,0.6,REFERRED
s2079,1,1.0,1.0,REFERRED
s208,1,0.0,0.0,REFERRED
s2080,1,0.3,0.333333333333,REPORTED
s2081,1,1.0,1.0,REFERRED
s2082,1,0.1,0.111111111111,REFERRED
s2083,1,0.0,0.0,REFERRED
s2084,1,0.0,0.0,REFERRED
s2085,1,0.2,0.2,REFERRED
s2086,1,0.7,0.7,ENACTED:SIGNED
s2087,1,0.0,0.0,REFERRED
s2088,1,0.0,0.0,REFERRED
s2089,1,0.0,0.0,REFERRED
s209,1,1.0,0.96875,REPORTED
s2090,1,0.0,0.0,REFERRED
s2091,1,0.4,0.363636363636,REFERRED
s2092,1,0.3,0.25,REFERRED
s2093,1,0.0,0.0,REFERRED
s2094,1,0.5,0.454545454545,REPORTED
s2095,1,0.5,0.5,REFERRED
s2096,1,0.0,0.0,REFERRED
s2097,1,1.0,1.0,REPORTED
s2098,1,0.0,0.0,REFERRED
s2099,1,1.0,1.0,REFERRED
s21,1,0.0,0.0,REFERRED
s210,1,0.5,0.478260869565,REFERRED
s2100,1,0.2,0.166666666667,REFERRED
s2101,1,0.3,0.333333333333,REFERRED
s2102,1,1.0,1.0,REFERRED
s2103,1,0.8,0.75,REFERRED
s2104,1,0.8,0.75,REFERRED
s2105,1,1.0,1.0,REFERRED
s2106,1,1.0,1.0,REFERRED
s2107,1,0.0,0.0,REFERRED
s2108,1,0.0,0.0,REFERRED
s2109,1,0.3,0.25,REFERRED
s211,1,1.0,1.0,REPORTED
s2110,1,0.0,0.0,REPORTED
s2111,1,1.0,1.0,REFERRED
s2112,1,1.0,1.0,REFERRED
s2113,1,0.9,0.868421052632,REPORTED
s2114,1,0.5,0.5,REFERRED
s2115,1,0.0,0.0,REFERRED
s2116,1,0.0,0.0,REFERRED
s2117,1,0.4,0.4,PASS_OVER:SENATE
s2118,1,1.0,1.0,REFERRED
s2119,1,1.0,1.0,REFERRED
s212,1,1.0,1.0,REPORTED
s2120,1,0.0,0.0,REFERRED
s2121,1,0.3,0.25,REFERRED
s2122,1,1.0,1.0,REPORTED
s2123,1,0.0,0.0,REFERRED
s2124,1,0.0,0.0,REPORTED
s2125,1,0.0,0.0,REFERRED
s2126,1,0.2,0.166666666667,REFERRED
s2127,1,0.8,0.8,REFERRED
s2128,1,1.0,1.0,REFERRED
s2129,1,0.0,0.0,REFERRED
s213,1,1.0,1.0,REFERRED
s2130,1,0.0,0.0,REFERRED
s2131,1,0.0,0.0,REFERRED
s2132,1,0.7,0.727272727273,REPORTED
s2133,1,0.0,0.0,REFERRED
s2134,1,0.0,0.0,REFERRED
s2135,1,0.0,0.0,REFERRED
s2136,1,0.0,0.0,REFERRED
s2137,1,1.0,1.0,PASS_OVER:SENATE
s2138,1,0.0,0.0,REFERRED
s2139,1,0.5,0.5,REFERRED
s214,1,0.1,0.125,REFERRED
s2140,1,0.5,0.5,REPORTED
s2141,1,0.5,0.5,PASS_OVER:SENATE
s2142,1,0.6,0.6,REPORTED
s2143,1,0.0,0.0,REFERRED
s2144,1,0.0,0.0,REFERRED
s2145,1,0.0,0.0,REFERRED
s2146,1,0.6,0.6,REFERRED
s2147,1,0.3,0.333333333333,PASS_OVER:SENATE
s2148,1,0.5,0.5,REPORTED
s2149,1,0.5,0.5,REPORTED
s215,1,1.0,1.0,REFERRED
s2150,1,0.5,0.5,REFERRED
s2151,1,0.0,0.0,REFERRED
s2152,1,0.0,0.0,REFERRED
s2153,1,1.0,1.0,REFERRED
s2154,1,0.3,0.333333333333,ENACTED:SIGNED
s2155,1,1.0,1.0,REFERRED
s2156,1,0.9,0.909090909091,REFERRED
s2157,1,0.0,0.0,REPORTED
s2158,1,0.0,0.0,REFERRED
s2159,1,0.8,0.75,REFERRED
s216,1,0.0,0.0,REFERRED
s2160,1,0.4,0.4,REFERRED
s2161,1,1.0,0.967741935484,REFERRED
s2162,1,0.0,0.0,REFERRED
s2163,1,0.0,0.0,REFERRED
s2164,1,0.0,0.0,REFERRED
s2165,1,0.0,0.0,REFERRED
s2166,1,0.0,0.0,REFERRED
s2167,1,0.0,0.0,REFERRED
s2168,1,0.0,0.0,REFERRED
s2169,1,0.0,0.0,REFERRED
s217,1,0.0,0.0,REFERRED
s2170,1,1.0,1.0,REFERRED
s2171,1,0.0,0.0,REFERRED
s2172,1,0.7,0.666666666667,REFERRED
s2173,1,0.0,0.0,REFERRED
s2174,1,0.0,0.0,REFERRED
s2175,1,0.0,0.0,REFERRED
s2176,1,0.0,0.0,REFERRED
s2177,1,0.3,0.333333333333,REFERRED
s2178,1,1.0,1.0,REFERRED
s2179,1,0.0,0.0,REFERRED
s218,1,0.4,0.405405405405,REFERRED
s2180,1,0.5,0.5,REFERRED
s2181,1,0.0,0.0,REFERRED
s2182,1,0.1,0.125,REFERRED
s2183,1,1.0,1.0,ENACTED:SIGNED
s2184,1,0.0,0.0,REFERRED
s2185,1,0.5,0.5,REFERRED
s2186,1,0.0,0.0,REFERRED
s2187,1,0.4,0.4,REFERRED
s2188,1,0.1,0.0714285714286,REPORTED
s2189,1,0.0,0.0,REFERRED
s219,1,0.0,0.0,REFERRED
s2190,1,0.9,0.9,REFERRED
s2191,1,1.0,1.0,REFERRED
s2192,1,0.4,0.448275862069,REFERRED
s2193,1,1.0,1.0,REFERRED
s2194,1,0.0,0.0,REFERRED
s2195,1,1.0,1.0,ENACTED:SIGNED
s2196,1,1.0,1.0,REFERRED
s2197,1,0.5,0.5,PASS_OVER:SENATE
s2198,1,0.1,0.0909090909091,PASS_OVER:SENATE
s2199,1,0.0,0.0,PROV_KILL:CLOTUREFAILED
s22,1,0.0,0.0,REFERRED
s220,1,0.0,0.0,REFERRED
s2200,1,0.5,0.5,REFERRED
s2201,1,0.5,0.5,REFERRED
s2202,1,1.0,1.0,REFERRED
s2203,1,0.0,0.0,REFERRED
s2204,1,0.0,0.0,REFERRED
s2205,1,1.0,1.0,REFERRED
s2206,1,0.7,0.666666666667,REFERRED
s2207,1,0.3,0.333333333333,REFERRED
s2208,1,0.3,0.25,REFERRED
s2209,1,0.2,0.166666666667,REFERRED
s221,1,1.0,1.0,REFERRED
s2210,1,0.2,0.2,REFERRED
s2211,1,0.0,0.0,REFERRED
s2212,1,1.0,1.0,REFERRED
s2213,1,1.0,1.0,REFERRED
s2214,1,1.0,1.0,REFERRED
s2215,1,1.0,1.0,REFERRED
s2216,1,1.0,1.0,REFERRED
s2217,1,0.0,0.0,REFERRED
s2218,1,0.5,0.5,REFERRED
s2219,1,0.0,0.0,REFERRED
s222,1,0.0,0.0,REPORTED
s2220,1,0.3,0.333333333333,REFERRED
s2221,1,0.0,0.0,REFERRED
s2222,1,0.0,0.0,REFERRED
s2223,1,0.0,0.0,PROV_KILL:CLOTUREFAILED
s2224,1,0.0,0.0,REFERRED
s2225,1,0.5,0.5,REFERRED
s2226,1,0.0,0.0,REFERRED
s2227,1,0.0,0.0,REFERRED
s2228,1,0.0,0.0,REFERRED
s2229,1,0.0,0.0,REFERRED
s223,1,0.1,0.111111111111,REFERRED
s2230,1,1.0,1.0,REFERRED
s2231,1,0.4,0.375,REFERRED
s2232,1,1.0,1.0,REFERRED
s2233,1,0.0,0.0,REFERRED
s2234,1,0.3,0.25,REFERRED
s2235,1,0.0,0.0,REFERRED
s2236,1,0.0,0.0,REFERRED
s2237,1,0.5,0.5,REFERRED
s2238,1,1.0,1.0,REFERRED
s2239,1,0.5,0.5,REFERRED
s224,1,0.0,0.0,REPORTED
s2240,1,0.3,0.333333333333,REFERRED
s2241,1,0.0,0.0,REFERRED
s2242,1,1.0,1.0,REFERRED
s2243,1,0.0,0.0,REFERRED
s2244,1,0.3,0.269230769231,PASS_OVER:SENATE
s2245,1,0.0,0.0,REFERRED
s2246,1,0.0,0.0,REFERRED
s2247,1,0.0,0.0,REFERRED
s2248,1,0.0,0.0,REFERRED
s2249,1,0.0,0.0,REFERRED
s225,1,0.0,0.0,REPORTED
s2250,1,0.4,0.439024390244,REPORTED
s2251,1,0.0,0.0,REFERRED
s2252,1,0.8,0.8,REFERRED
s2253,1,0.3,0.25,REFERRED
s2254,1,0.0,0.0,REFERRED
s2255,1,0.5,0.5,REFERRED
s2256,1,0.0,0.0,REFERRED
s2257,1,1.0,1.0,REFERRED
s2258,1,0.4,0.388888888889,ENACTED:SIGNED
s2259,1,0.0,0.0,REFERRED
s226,1,0.0,0.0,REFERRED
s2260,1,0.0,0.0,REPORTED
s2261,1,0.0,0.0,REPORTED
s2262,1,0.5,0.5,REPORTED
s2263,1,0.8,0.75,REFERRED
s2264,1,0.3,0.333333333333,REFERRED
s2265,1,0.9,0.944444444444,REFERRED
s2266,1,0.5,0.5,REFERRED
s2267,1,0.5,0.5,REFERRED
s2268,1,0.0,0.0,REFERRED
s2269,1,0.0,0.0,REFERRED
s227,1,0.1,0.111111111111,PASS_OVER:SENATE
s2270,1,0.5,0.5,PASS_OVER:SENATE
s2271,1,0.0,0.0,REFERRED
s2272,1,0.5,0.5,REFERRED
s2273,1,0.0,0.0,REFERRED
s2274,1,0.0,0.0,REFERRED
s2275,1,0.0,0.0,REFERRED
s2276,1,0.5,0.5,REFERRED
s2277,1,1.0,1.0,REFERRED
s2278,1,1.0,1.0,REFERRED
s2279,1,1.0,1.0,REFERRED
s228,1,0.0,0.0,REFERRED
s2280,1,0.8,0.785714285714,REPORTED
s2281,1,0.3,0.333333333333,REFERRED
s2282,1,1.0,1.0,REFERRED
s2283,1,0.5,0.5,REFERRED
s2284,1,0.0,0.0,REFERRED
s2285,1,0.0,0.0,REFERRED
s2286,1,0.0,0.0,REFERRED
s2287,1,0.0,0.0,REFERRED
s2288,1,0.0,0.0,REFERRED
s2289,1,0.5,0.5,REFERRED
s229,1,0.5,0.5,REFERRED
s2290,1,0.0,0.0,REFERRED
s2291,1,0.0,0.0322580645161,REFERRED
s2292,1,0.0,0.0,REFERRED
s2293,1,0.0,0.0,REFERRED
s2294,1,0.5,0.5,REFERRED
s2295,1,0.4,0.408163265306,REFERRED
s2296,1,0.0,0.0,REFERRED
