hr2811, 0.0, 0.0, REFERRED
hr2810, 0.64, 0.655172413793, REPORTED
hr2813, 0.96, 1.0, REFERRED
hr2812, 0.0, 0.0, REFERRED
hr2815, 0.0, 0.0, REFERRED
s1039, 0.28, 0.285714285714, REFERRED
hr2817, 0.96, 1.0, REFERRED
hr2816, 0.0, 0.0, REFERRED
s869, 0.48, 0.5, REFERRED
s868, 0.32, 0.333333333333, REFERRED
hr2499, 0.04, 0.0555555555556, REFERRED
hr2498, 0.0, 0.0, REFERRED
s863, 0.0, 0.0, REFERRED
hr2494, 0.56, 0.6, REFERRED
hr2497, 0.24, 0.25, REFERRED
hr2496, 0.96, 1.0, REFERRED
hr2491, 0.0, 0.0, REFERRED
hr2490, 0.0, 0.0, REFERRED
hr2493, 0.2, 0.222222222222, REFERRED
hr2492, 0.96, 1.0, REFERRED
hr861, 0.24, 0.272727272727, REFERRED
s1120, 0.0, 0.0, REFERRED
hr1802, 0.32, 0.333333333333, REFERRED
s1121, 0.96, 1.0, REPORTED
hr1801, 0.16, 0.161290322581, REFERRED
s179, 0.48, 0.5, REFERRED
hr1800, 0.96, 1.0, REPORTED
s178, 0.32, 0.333333333333, REFERRED
hr865, 0.0, 0.0, REFERRED
hr1806, 0.2, 0.2, REFERRED
hr1805, 0.0, 0.0, REFERRED
hr2779, 0.96, 1.0, REFERRED
s2026, 0.8, 0.8, REFERRED
hr1804, 0.96, 1.0, REPORTED
hr1595, 0.0, 0.0, REFERRED
s322, 0.0, 0.0, REFERRED
s992, 0.56, 0.6, REFERRED
s171, 0.24, 0.25, REFERRED
s170, 0.92, 0.9375, REFERRED
s2027, 0.96, 1.0, REFERRED
hr1591, 0.64, 0.642857142857, REFERRED
hr1590, 0.12, 0.133333333333, REFERRED
hr469, 0.0, 0.0, REFERRED
hr468, 0.0, 0.0, REFERRED
hr465, 0.32, 0.333333333333, REFERRED
hr464, 0.0, 0.0, REFERRED
hr467, 0.0, 0.0, REFERRED
hr466, 0.0, 0.0, REFERRED
